start,end,node,lmp,mlc,mcc
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,ARKANSAS.HUB,17.8,-0.09,0.69
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,ILLINOIS.HUB,16.72,-0.45,-0.03
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,INDIANA.HUB,17.6,0.4,0.0
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,LOUISIANA.HUB,18.53,0.63,0.7
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,MICHIGAN.HUB,17.58,0.38,0.0
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,MINN.HUB,16.31,-0.89,0.0
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,MS.HUB,18.17,0.27,0.7
2020-12-28 00:25:00-05:00,2020-12-28 00:30:00-05:00,TEXAS.HUB,18.29,0.39,0.7
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,ARKANSAS.HUB,17.88,-0.1,0.79
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,ILLINOIS.HUB,16.72,-0.43,-0.04
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,INDIANA.HUB,17.58,0.39,0.0
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,LOUISIANA.HUB,18.62,0.63,0.8
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,MICHIGAN.HUB,17.56,0.37,0.0
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,MINN.HUB,16.28,-0.91,0.0
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,MS.HUB,18.25,0.26,0.8
2020-12-28 00:30:00-05:00,2020-12-28 00:35:00-05:00,TEXAS.HUB,18.37,0.38,0.8
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,ARKANSAS.HUB,17.97,-0.1,0.76
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,ILLINOIS.HUB,16.84,-0.43,-0.04
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,INDIANA.HUB,17.71,0.4,0.0
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,LOUISIANA.HUB,18.69,0.61,0.77
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,MICHIGAN.HUB,17.71,0.4,0.0
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,MINN.HUB,16.39,-0.92,0.0
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,MS.HUB,18.32,0.24,0.77
2020-12-28 00:35:00-05:00,2020-12-28 00:40:00-05:00,TEXAS.HUB,18.46,0.38,0.77
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,ARKANSAS.HUB,17.88,-0.1,0.73
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,ILLINOIS.HUB,16.79,-0.42,-0.04
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,INDIANA.HUB,17.65,0.4,0.0
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,LOUISIANA.HUB,18.57,0.58,0.74
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,MICHIGAN.HUB,17.62,0.37,0.0
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,MINN.HUB,16.33,-0.92,0.0
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,MS.HUB,18.21,0.22,0.74
2020-12-28 00:40:00-05:00,2020-12-28 00:45:00-05:00,TEXAS.HUB,18.35,0.36,0.74
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,ARKANSAS.HUB,17.69,-0.12,0.75
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,ILLINOIS.HUB,16.62,-0.4,-0.04
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,INDIANA.HUB,17.47,0.41,0.0
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,LOUISIANA.HUB,18.39,0.57,0.76
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,MICHIGAN.HUB,17.48,0.42,0.0
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,MINN.HUB,16.12,-0.94,0.0
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,MS.HUB,18.05,0.23,0.76
2020-12-28 00:45:00-05:00,2020-12-28 00:50:00-05:00,TEXAS.HUB,18.12,0.3,0.76
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,ARKANSAS.HUB,17.11,-0.14,0.5
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,ILLINOIS.HUB,16.32,-0.39,-0.04
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,INDIANA.HUB,17.15,0.4,0.0
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,LOUISIANA.HUB,17.81,0.56,0.5
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,MICHIGAN.HUB,17.16,0.41,0.0
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,MINN.HUB,15.84,-0.91,0.0
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,MS.HUB,17.46,0.21,0.5
2020-12-28 00:50:00-05:00,2020-12-28 00:55:00-05:00,TEXAS.HUB,17.57,0.32,0.5
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,ARKANSAS.HUB,17.12,-0.12,0.26
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,ILLINOIS.HUB,16.54,-0.4,-0.04
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,INDIANA.HUB,17.39,0.41,0.0
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,LOUISIANA.HUB,17.82,0.57,0.27
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,MICHIGAN.HUB,17.37,0.39,0.0
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,MINN.HUB,16.07,-0.91,0.0
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,MS.HUB,17.46,0.21,0.27
2020-12-28 00:55:00-05:00,2020-12-28 01:00:00-05:00,TEXAS.HUB,17.58,0.33,0.27
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,ARKANSAS.HUB,16.89,-0.09,0.0
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,ILLINOIS.HUB,16.55,-0.4,-0.03
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,INDIANA.HUB,17.37,0.39,0.0
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,LOUISIANA.HUB,17.56,0.58,0.0
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,MICHIGAN.HUB,17.36,0.38,0.0
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,MINN.HUB,16.08,-0.9,0.0
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,MS.HUB,17.2,0.22,0.0
2020-12-28 01:00:00-05:00,2020-12-28 01:05:00-05:00,TEXAS.HUB,17.36,0.38,0.0
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,ARKANSAS.HUB,16.98,-0.08,0.0
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,ILLINOIS.HUB,16.63,-0.39,-0.04
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,INDIANA.HUB,17.48,0.42,0.0
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,LOUISIANA.HUB,17.66,0.6,0.0
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,MICHIGAN.HUB,17.47,0.41,0.0
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,MINN.HUB,16.13,-0.93,0.0
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,MS.HUB,17.31,0.25,0.0
2020-12-28 01:05:00-05:00,2020-12-28 01:10:00-05:00,TEXAS.HUB,17.45,0.39,0.0
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,ARKANSAS.HUB,17.58,-0.07,0.0
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,ILLINOIS.HUB,17.2,-0.41,-0.04
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,INDIANA.HUB,18.09,0.44,0.0
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,LOUISIANA.HUB,18.29,0.64,0.0
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,MICHIGAN.HUB,18.11,0.46,0.0
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,MINN.HUB,16.6,-1.05,0.0
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,MS.HUB,17.93,0.28,0.0
2020-12-28 01:10:00-05:00,2020-12-28 01:15:00-05:00,TEXAS.HUB,18.07,0.42,0.0
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,ARKANSAS.HUB,17.15,-0.08,0.0
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,ILLINOIS.HUB,16.79,-0.4,-0.04
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,INDIANA.HUB,17.64,0.41,0.0
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,LOUISIANA.HUB,17.84,0.61,0.0
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,MICHIGAN.HUB,17.67,0.44,0.0
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,MINN.HUB,16.27,-0.96,0.0
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,MS.HUB,17.48,0.25,0.0
2020-12-28 01:15:00-05:00,2020-12-28 01:20:00-05:00,TEXAS.HUB,17.62,0.39,0.0
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,ARKANSAS.HUB,17.05,-0.12,0.0
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,ILLINOIS.HUB,16.76,-0.37,-0.04
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,INDIANA.HUB,17.62,0.45,0.0
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,LOUISIANA.HUB,17.75,0.58,0.0
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,MICHIGAN.HUB,17.63,0.46,0.0
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,MINN.HUB,16.17,-1.0,0.0
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,MS.HUB,17.4,0.23,0.0
2020-12-28 01:20:00-05:00,2020-12-28 01:25:00-05:00,TEXAS.HUB,17.46,0.29,0.0
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,ARKANSAS.HUB,16.88,-0.09,0.0
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,ILLINOIS.HUB,16.56,-0.38,-0.03
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,INDIANA.HUB,17.4,0.43,0.0
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,LOUISIANA.HUB,17.57,0.6,0.0
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,MICHIGAN.HUB,17.39,0.42,0.0
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,MINN.HUB,15.99,-0.98,0.0
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,MS.HUB,17.23,0.26,0.0
2020-12-28 01:25:00-05:00,2020-12-28 01:30:00-05:00,TEXAS.HUB,17.28,0.31,0.0
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,ARKANSAS.HUB,16.79,-0.1,0.0
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,ILLINOIS.HUB,16.5,-0.36,-0.03
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,INDIANA.HUB,17.33,0.44,0.0
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,LOUISIANA.HUB,17.48,0.59,0.0
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,MICHIGAN.HUB,17.33,0.44,0.0
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,MINN.HUB,15.88,-1.01,0.0
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,MS.HUB,17.14,0.25,0.0
2020-12-28 01:30:00-05:00,2020-12-28 01:35:00-05:00,TEXAS.HUB,17.23,0.34,0.0
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,ARKANSAS.HUB,16.95,-0.08,0.0
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,ILLINOIS.HUB,16.65,-0.35,-0.03
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,INDIANA.HUB,17.47,0.44,0.0
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,LOUISIANA.HUB,17.63,0.6,0.0
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,MICHIGAN.HUB,17.46,0.43,0.0
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,MINN.HUB,16.01,-1.02,0.0
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,MS.HUB,17.28,0.25,0.0
2020-12-28 01:35:00-05:00,2020-12-28 01:40:00-05:00,TEXAS.HUB,17.4,0.37,0.0
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,ARKANSAS.HUB,16.7,-0.07,0.0
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,ILLINOIS.HUB,16.38,-0.35,-0.04
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,INDIANA.HUB,17.19,0.42,0.0
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,LOUISIANA.HUB,17.36,0.59,0.0
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,MICHIGAN.HUB,17.16,0.39,0.0
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,MINN.HUB,15.8,-0.97,0.0
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,MS.HUB,17.01,0.24,0.0
2020-12-28 01:40:00-05:00,2020-12-28 01:45:00-05:00,TEXAS.HUB,17.14,0.37,0.0
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,ARKANSAS.HUB,16.7,-0.09,0.0
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,ILLINOIS.HUB,16.41,-0.34,-0.04
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,INDIANA.HUB,17.2,0.41,0.0
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,LOUISIANA.HUB,17.36,0.57,0.0
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,MICHIGAN.HUB,17.16,0.37,0.0
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,MINN.HUB,15.83,-0.96,0.0
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,MS.HUB,17.02,0.23,0.0
2020-12-28 01:45:00-05:00,2020-12-28 01:50:00-05:00,TEXAS.HUB,17.14,0.35,0.0
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,ARKANSAS.HUB,16.71,-0.09,0.0
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,ILLINOIS.HUB,16.43,-0.34,-0.03
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,INDIANA.HUB,17.22,0.42,0.0
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,LOUISIANA.HUB,17.37,0.57,0.0
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,MICHIGAN.HUB,17.16,0.36,0.0
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,MINN.HUB,15.85,-0.95,0.0
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,MS.HUB,17.03,0.23,0.0
2020-12-28 01:50:00-05:00,2020-12-28 01:55:00-05:00,TEXAS.HUB,17.12,0.32,0.0
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,ARKANSAS.HUB,16.39,-0.08,0.0
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,ILLINOIS.HUB,16.11,-0.33,-0.03
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,INDIANA.HUB,16.87,0.4,0.0
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,LOUISIANA.HUB,17.03,0.56,0.0
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,MICHIGAN.HUB,16.81,0.34,0.0
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,MINN.HUB,15.51,-0.96,0.0
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,MS.HUB,16.7,0.23,0.0
2020-12-28 01:55:00-05:00,2020-12-28 02:00:00-05:00,TEXAS.HUB,16.78,0.31,0.0
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,ARKANSAS.HUB,16.42,-0.07,0.0
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,ILLINOIS.HUB,16.16,-0.33,0.0
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,INDIANA.HUB,16.93,0.42,0.02
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,LOUISIANA.HUB,17.07,0.58,0.0
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,MICHIGAN.HUB,16.84,0.35,0.0
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,MINN.HUB,15.52,-0.97,0.0
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,MS.HUB,16.73,0.24,0.0
2020-12-28 02:00:00-05:00,2020-12-28 02:05:00-05:00,TEXAS.HUB,16.85,0.36,0.0
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,ARKANSAS.HUB,15.7,-0.04,0.0
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,ILLINOIS.HUB,15.42,-0.32,0.0
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,INDIANA.HUB,16.16,0.4,0.02
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,LOUISIANA.HUB,16.33,0.59,0.0
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,MICHIGAN.HUB,16.05,0.31,0.0
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,MINN.HUB,14.79,-0.95,0.0
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,MS.HUB,16.0,0.26,0.0
2020-12-28 02:05:00-05:00,2020-12-28 02:10:00-05:00,TEXAS.HUB,16.12,0.38,0.0
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,ARKANSAS.HUB,15.7,-0.03,0.0
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,ILLINOIS.HUB,15.41,-0.32,0.0
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,INDIANA.HUB,16.15,0.4,0.02
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,LOUISIANA.HUB,16.32,0.59,0.0
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,MICHIGAN.HUB,16.03,0.3,0.0
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,MINN.HUB,14.76,-0.97,0.0
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,MS.HUB,16.0,0.27,0.0
2020-12-28 02:10:00-05:00,2020-12-28 02:15:00-05:00,TEXAS.HUB,16.11,0.38,0.0
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,ARKANSAS.HUB,16.18,-0.01,0.0
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,ILLINOIS.HUB,15.85,-0.34,0.0
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,INDIANA.HUB,16.62,0.41,0.02
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,LOUISIANA.HUB,16.83,0.64,0.0
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,MICHIGAN.HUB,16.48,0.29,0.0
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,MINN.HUB,15.19,-1.0,0.0
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,MS.HUB,16.48,0.29,0.0
2020-12-28 02:15:00-05:00,2020-12-28 02:20:00-05:00,TEXAS.HUB,16.63,0.44,0.0
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,ARKANSAS.HUB,16.19,-0.01,0.0
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,ILLINOIS.HUB,15.85,-0.35,0.0
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,INDIANA.HUB,16.61,0.39,0.02
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,LOUISIANA.HUB,16.83,0.63,0.0
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,MICHIGAN.HUB,16.46,0.26,0.0
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,MINN.HUB,15.23,-0.97,0.0
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,MS.HUB,16.46,0.26,0.0
2020-12-28 02:20:00-05:00,2020-12-28 02:25:00-05:00,TEXAS.HUB,16.64,0.44,0.0
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,ARKANSAS.HUB,16.29,-0.03,0.0
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,ILLINOIS.HUB,16.0,-0.32,0.0
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,INDIANA.HUB,16.78,0.44,0.02
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,LOUISIANA.HUB,16.94,0.62,0.0
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,MICHIGAN.HUB,16.66,0.34,0.0
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,MINN.HUB,15.29,-1.03,0.0
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,MS.HUB,16.6,0.28,0.0
2020-12-28 02:25:00-05:00,2020-12-28 02:30:00-05:00,TEXAS.HUB,16.73,0.41,0.0
2020-12-28 02:30:00-05:00,2020-12-28 02:35:00-05:00,ARKANSAS.HUB,16.25,-0.04,0.0
2020-12-28 02:30:00-05:00,2020-12-28 02:35:00-05:00,ILLINOIS.HUB,15.99,-0.3,0.0
2020-12-28 02:30:00-05:00,2020-12-28 02:35:00-05:00,INDIANA.HUB,16.75,0.44,0.02
2020-12-28 02:30:00-05:00,2020-12-28 02:35:00-05:00,LOUISIANA.HUB,16.89,0.6,0.0
2020-12-28 02:30:00-05:00,2020-12-28 02:35:00-05:00,MICHIGAN.HUB,16.64,0.35,0.0
